Plant.ID,ROI.ID,SingleorCluster,Area,Color,Red.Pixel.Count,Green.Pixel.Count,circularity,ROI.ID.full,Planting.group,Species,Domestication,Accession,Rhizobia,N.treatment,Shade,Block,Position,random,Nodule.notes,Shoot.weight,Date,Roots.,Flowers,Pods,Stems,Notes,Percent.Green,Percent.Red,Nod.Strain,Nod.Strain.L,Percent.FixPlus,Percent.FixMinus,Rhizobia.L,Rhizobia.combined
PS001,1,Single,3102,Red,3102,0,0.789462816,PS001_Red_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,2,Single,632,Red,632,0,0.803860436,PS001_Red_2,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,3,Single,3773,Red,3773,0,0.833168994,PS001_Red_3,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,4,Single,7187,Red,7187,0,0.73221871,PS001_Red_4,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,6,Single,464,Red,464,0,0.806799095,PS001_Red_6,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,7,Single,6503,Red,6503,0,0.441023955,PS001_Red_7,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,8,Single,2884,Red,2884,0,0.62862715,PS001_Red_8,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,9,Single,8671,Red,8671,0,0.623162786,PS001_Red_9,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,10,Single,6032,Red,6032,0,0.676333284,PS001_Red_10,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,14,Single,5655,Red,5655,0,0.575807417,PS001_Red_14,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,16,Single,5587,Red,5587,0,0.734462046,PS001_Red_16,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,17,Single,1778,Green,0,1778,0.799263655,PS001_Green_17,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,18,Single,4056,Green,0,4056,0.380722172,PS001_Green_18,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,19,Single,4461,Green,0,4461,0.623852159,PS001_Green_19,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,20,Single,3790,Green,0,3790,0.637534285,PS001_Green_20,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,21,Single,5418,Green,0,5418,0.645874268,PS001_Green_21,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_1,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_2,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_2,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_3,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_3,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_4,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_4,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_5,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_5,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_6,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_6,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,12_7,Cluster,4864,Red,4864,0,0.238864414,PS001_Red_12_7,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,13_1,Cluster,7387,Red,7387,0,0.485223654,PS001_Red_13_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,13_2,Cluster,7387,Red,7387,0,0.485223654,PS001_Red_13_2,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,15_1,Cluster,8360,Red,8360,0,0.412732606,PS001_Red_15_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,15_2,Cluster,8360,Red,8360,0,0.412732606,PS001_Red_15_2,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,15_3,Cluster,8360,Red,8360,0,0.412732606,PS001_Red_15_3,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,22_1,Cluster,5288,Green,0,5288,0.309253889,PS001_Green_22_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,22_2,Cluster,5288,Green,0,5288,0.309253889,PS001_Green_22_2,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,100,0,Fix+,FixPlus,100,0,FixPlus,Fix+
PS001,5_1,Cluster,11378,Red,11378,0,0.454332214,PS001_Red_5_1,G7,elat,Wild,E1,Fix+,HN,50%,B1,P1,0.125250308,,0.4595,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,FixPlus,Fix+
PS003,1,Single,2448,Red,2448,0,0.796286665,PS003_Red_1,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,2,Single,1530,Red,1530,0,0.848735757,PS003_Red_2,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,3,Single,2593,Red,2593,0,0.793109257,PS003_Red_3,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,4,Single,4731,Red,4731,0,0.747333382,PS003_Red_4,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,12,Single,2455,Red,2455,0,0.78752611,PS003_Red_12,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,13,Single,1388,Red,1388,0,0.853514386,PS003_Red_13,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,14,Single,4144,Red,4144,0,0.547906877,PS003_Red_14,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,15,Single,5313,Red,5313,0,0.842164625,PS003_Red_15,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,16,Single,1597,Red,1597,0,0.786068613,PS003_Red_16,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,17,Single,3565,Red,3565,0,0.788841512,PS003_Red_17,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,18,Single,8640,Red,8640,0,0.73057438,PS003_Red_18,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,20,Single,2495,Red,2495,0,0.796447153,PS003_Red_20,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,21,Single,2940,Red,2940,0,0.734013301,PS003_Red_21,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,22,Single,18549,Red,18549,0,0.621697946,PS003_Red_22,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,23,Single,22939,Red,22939,0,0.609777632,PS003_Red_23,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,24,Single,2679,Red,2679,0,0.830968753,PS003_Red_24,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,25,Single,1505,Red,1505,0,0.766335821,PS003_Red_25,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,26,Single,5651,Green,0,5651,0.627388532,PS003_Green_26,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,100,0,Fix-,FixMinus,0,100,MixTwo,Mixed
PS003,27,Single,1597,Mixed,0,1597,null,PS003_Mixed_27,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,100,0,Mixed,Mixed,0,100,MixTwo,Mixed
PS003,19_1,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_1,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_10,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_10,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_11,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_11,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_2,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_2,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_3,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_3,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_4,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_4,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_5,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_5,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_6,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_6,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_7,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_7,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_8,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_8,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,19_9,Cluster,3535,Red,3535,0,0.152893949,PS003_Red_19_9,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,5_1,Cluster,6610,Red,6610,0,0.438995412,PS003_Red_5_1,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,5_2,Cluster,6610,Red,6610,0,0.438995412,PS003_Red_5_2,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,5_3,Cluster,6610,Red,6610,0,0.438995412,PS003_Red_5_3,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_1,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_1,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_10,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_10,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_11,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_11,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_12,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_12,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_13,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_13,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_14,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_14,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_15,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_15,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_2,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_2,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_3,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_3,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_4,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_4,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_5,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_5,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_6,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_6,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_7,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_7,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_8,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_8,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS003,6_9,Cluster,4448,Red,4448,0,0.150601392,PS003_Red_6_9,G20,elat,Wild,E1,Mix2,LN,50%,B1,P3,0.842702493,,0.5488,1/27/2023,n,0,0,1,,0,100,Fix+,FixPlus,100,0,MixTwo,Mixed
PS004,1,Single,408,Red,408,0,0.864472222,PS004_Red_1,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,2,Single,799,Red,799,0,0.880082107,PS004_Red_2,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,3,Single,963,Red,963,0,0.85031728,PS004_Red_3,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,4,Single,472,Red,472,0,0.885551935,PS004_Red_4,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,5,Single,727,Red,727,0,0.848888835,PS004_Red_5,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,6,Single,979,Red,979,0,0.770409352,PS004_Red_6,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,7,Single,2162,Red,2162,0,0.840181777,PS004_Red_7,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,8,Single,660,Red,660,0,0.847731987,PS004_Red_8,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,9,Single,949,Red,949,0,0.886521408,PS004_Red_9,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,10,Single,1033,Red,1033,0,0.643553032,PS004_Red_10,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,11,Single,2121,Red,2121,0,0.400437087,PS004_Red_11,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,12,Single,614,Red,614,0,0.841763988,PS004_Red_12,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,13,Single,1196,Red,1196,0,0.905803313,PS004_Red_13,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,14,Single,1122,Red,1122,0,0.838933018,PS004_Red_14,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,15,Single,750,Red,750,0,0.774312295,PS004_Red_15,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,16,Single,1226,Red,1226,0,0.855127635,PS004_Red_16,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,17,Single,1743,Red,1743,0,0.40521885,PS004_Red_17,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,18,Single,1227,Red,1227,0,0.446050542,PS004_Red_18,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,19,Single,604,Red,604,0,0.848698454,PS004_Red_19,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,20,Single,1097,Red,1097,0,0.876682644,PS004_Red_20,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,21,Single,721,Red,721,0,0.865314472,PS004_Red_21,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,22,Single,1433,Red,1433,0,0.575476598,PS004_Red_22,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,23,Single,1276,Red,1276,0,0.872833306,PS004_Red_23,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,24,Single,1858,Red,1858,0,0.673678057,PS004_Red_24,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,25,Single,1452,Red,1452,0,0.827307623,PS004_Red_25,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,26,Single,1345,Red,1345,0,0.793742074,PS004_Red_26,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,28,Single,821,Red,821,0,0.91850728,PS004_Red_28,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,29,Single,941,Red,941,0,0.716488639,PS004_Red_29,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,30,Single,1067,Red,1067,0,0.762945157,PS004_Red_30,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
PS004,31,Single,607,Red,607,0,0.872567018,PS004_Red_31,G18,sat,Domesticated,S1,Mix1,LN,50%,B1,P4,0.297169556,,0.5888,1/27/2023,n,0,0,1,,0,100,Fix-,FixMinus,0,100,MixOne,Mixed
